"businessId","address","category","city","insertedAtTimestamp","Latitude","Longitude","name","phone","rating","reviewCount","url","zipcode"
"0laCKZiHrdM_ZKdhTFbGgg","97 Washington St","bars","New York","2022-10-19 15:36:47","40.707999","'-74.0142651","Sauce & Barrel","'+12124806800","4","539","https://www.yelp.com/biz/sauce-and-barrel-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10006"
"rI97Etb5n60cpRpw0kcJRQ","638 Lexington Ave","mediterranean","New York","2022-10-19 15:21:29","40.759216","'-73.970601","Mama Ganoush","'+19173883816","3.5","22","https://www.yelp.com/biz/mama-ganoush-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10022"
"fPW_GBZsnBNsIzK62sCHBg","45 Bayard St","chinese","New York","2022-10-19 16:00:02","40.715082","'-73.997342","Xi'an Famous Foods","'+12127862068","4","1164","https://www.yelp.com/biz/xian-famous-foods-new-york-30?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10013"
"9ZNxYreHqLSsI48s2IohUw","32 E 32nd St","sushi","New York","2022-10-19 15:48:42","40.746052","'-73.98345","Sushi Suite 1001","'+19172687268","4.5","119","https://www.yelp.com/biz/sushi-suite-1001-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10016"
"Lp8vAE5nHSt5zbu-lSGK8A","16 Mott St","chinese","New York","2022-10-19 16:02:28","40.71426","'-73.99849","Hop Lee Restaurant","'+12129626475","4","348","https://www.yelp.com/biz/hop-lee-restaurant-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10013"
"lN5tiN-4eBNeh8F0zcI6Hw","4617 Queens Blvd","poke","Sunnyside","2022-10-19 15:46:51","40.7434146","'-73.9182384","Fuyu Ramen","'+17187862200","4.5","188","https://www.yelp.com/biz/fuyu-ramen-sunnyside-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11104"
"gxrxuP4_Mc_WbISGotgiLw","143 Smith St","cafes","Brooklyn","2022-10-19 15:57:29","40.6869","'-73.99021","Juju Cafe and Deli","'+13478895525","4.5","41","https://www.yelp.com/biz/juju-cafe-and-deli-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11201"
"2LIH5ipzCCtVx_myIkZrtQ","375 South End Ave","seafood","New York","2022-10-19 15:18:43","40.71093","'-74.01617","Mezze on the River","'+12124321451","4.5","59","https://www.yelp.com/biz/mezze-on-the-river-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10280"
"I6optu9x0JAf8oT5lqJ8qw","308 W 50th St","breakfast_brunch","New York","2022-10-19 15:17:15","40.76244","'-73.98674","The Blue Dog Cookhouse & Bar","'+12124590700","4","1440","https://www.yelp.com/biz/the-blue-dog-cookhouse-and-bar-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10019"
"sHVnV3l2_mQefULh0mvwUA","206 Spring St","korean","New York","2022-10-19 15:20:53","40.7253","'-74.00371","The Woo","'+12129252364","4","165","https://www.yelp.com/biz/the-woo-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10012"
"Ps0cOZevNA1M9M5_z7W3oQ","170 Waverly Pl","newamerican","New York","2022-10-19 15:21:53","40.7336021670705","'-74.001675412843","Joseph Leonard","'+16464298383","4","713","https://www.yelp.com/biz/joseph-leonard-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10014"
"NZaq_ygLr4N8-blY5dGx-g","136 W 42nd St","bars","New York","2022-10-19 15:35:34","40.75522","'-73.98539","Paul's On Times Square","'+12122047246","4","334","https://www.yelp.com/biz/pauls-on-times-square-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10036"
"YwELGz23le-z2zQEr5ykrQ","76 Audrey Zapp Dr","beergardens","Jersey City","2022-10-19 16:06:12","40.708792","'-74.040118","Baozi Brew","'+12013950300","2.5","3","https://www.yelp.com/biz/baozi-brew-jersey-city?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07305"
"qXgq82PQCqIMIfwAIkUk-Q","489 Columbus Ave","gelato","New York","2022-10-19 15:44:09","40.78482","'-73.97317","Noi Due Gelato","'+12127122222","4","1","https://www.yelp.com/biz/noi-due-gelato-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10024"
"83zDAk03lFXkgImgkLhT9w","492 9th Ave","chinese","New York","2022-10-19 15:09:19","40.75547","'-73.99439","Chi Restaurant & Bar","'+12129181470","4","8","https://www.yelp.com/biz/chi-restaurant-and-bar-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10018"
"L37A2JWXfwR_PgKColA8xA","67 Mott St","chinese","New York","2022-10-19 16:05:17","40.71627244103162","'-73.99827844267524","Big Wong","'+12129640540","3.5","1525","https://www.yelp.com/biz/big-wong-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10013"
"DynFEEWtMX76qeqviUbOdA","88 Essex St","italian","New York","2022-10-19 15:42:29","40.7180385","'-73.9881911","Mille Nonne","'+16466698957","4.5","51","https://www.yelp.com/biz/mille-nonne-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10002"
"ULDVJYTT-47RqbLtlR_FUA","41 E 11th St","sushi","New York","2022-10-19 15:48:24","40.73316","'-73.99273","Ootoya Union Square","'+12124734300","4","380","https://www.yelp.com/biz/ootoya-union-square-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10003"
"ByJBXa3HwPqw8eSPfDObkg","46 Henry St","indpak","Brooklyn","2022-10-19 15:24:00","40.699657772028765","'-73.99217437260721","Mint Heights","'+13479160325","4.5","83","https://www.yelp.com/biz/mint-heights-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11201"
"MM5i395oQHBP-9XtJrsO3A","700 Plaza Dr","japanese","Secaucus","2022-10-19 15:53:58","40.7862203603794","'-74.0456456185952","Tokyo Hibachi Asian Cuisine & Buffet","'+12018632828","2.5","331","https://www.yelp.com/biz/tokyo-hibachi-asian-cuisine-and-buffet-secaucus?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07094"
"c5tDD7auWMWEevkyxXBjUg","1035 3rd Ave","desserts","New York","2022-10-19 15:45:22","40.76299","'-73.96507","Mochidoki","'+13472930892","4.5","11","https://www.yelp.com/biz/mochidoki-new-york-5?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10065"
"6zM0c7vvoddgza_qvKkATw","18 E Broadway","dimsum","New York","2022-10-19 16:08:26","40.7136770496642","'-73.997163364418","Golden Unicorn","'+12129410911","3.5","1968","https://www.yelp.com/biz/golden-unicorn-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10002"
"0s8rxDQhglhh28BLz-80qw","90 Park Ave","indpak","New York","2022-10-19 15:25:46","40.75074","'-73.97936","Mysttik Masaala","","5","18","https://www.yelp.com/biz/mysttik-masaala-new-york-18?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10016"
"zTK8reqKrmV7U71YVHYYjg","717 5th Ave","italian","New York","2022-10-19 15:36:15","40.7618463161798","'-73.9742299834671","Armani Ristorante","'+12122071902","4","271","https://www.yelp.com/biz/armani-ristorante-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10022"
"5pRxCYQppSq0czjFDN9X3Q","1382 1st Ave","italian","New York","2022-10-19 15:38:29","40.768817","'-73.954833","Campagnola Restaurant","'+12128611102","4","304","https://www.yelp.com/biz/campagnola-restaurant-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10021"
"PuiSQqVdC38FhwXtWOPJzw","251 E 35th St","sushi","New York","2022-10-19 15:52:16","40.745938977155","'-73.975854889858","251 Ginza Sushi","'+12128893333","4","256","https://www.yelp.com/biz/251-ginza-sushi-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10016"
"nALIXRUb7yvg8ZCS68m8iw","2504 Palisade Ave","chinese","Weehawken","2022-10-19 16:08:09","40.767345","'-74.029036","No 1 Chinese Restaurant","'+12016175349","3.5","51","https://www.yelp.com/biz/no-1-chinese-restaurant-weehawken?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07086"
"0d9H27ztGyGHMENp2afAqA","26-19 Jackson Ave","chinese","Long Island City","2022-10-19 16:02:32","40.7475637","'-73.9417967","Xi'an Famous Foods","'+12127862068","4","150","https://www.yelp.com/biz/xian-famous-foods-long-island-city-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11101"
"AjlmpAQV8W4--y0EksO-9g","109 Eldridge St","poke","New York","2022-10-19 15:47:46","40.71821","'-73.99223","Simple NYC","'+16468708292","4.5","344","https://www.yelp.com/biz/simple-nyc-new-york-5?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10002"
"TxaxeiUqQqcFrWrerNqgXw","265 1st Ave","chinese","New York","2022-10-19 16:09:36","40.732437","'-73.982139","No 1 Chinese Restaurant","'+12125290539","2.5","51","https://www.yelp.com/biz/no-1-chinese-restaurant-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10003"
"DTxsUnrcAQO-OXwwypPZjQ","293 1/2 Grove St","indpak","Jersey City","2022-10-19 15:28:21","40.7184","'-74.0438","Shadman Restaurant","'+12012000333","3.5","249","https://www.yelp.com/biz/shadman-restaurant-jersey-city-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07302"
"dOxHYQmBR14Fa2C1X8oMMQ","132 W 47th St","sushi","New York","2022-10-19 15:44:59","40.758516991160704","'-73.98320969386562","Sushi Lab","'+12124320000","4.5","450","https://www.yelp.com/biz/sushi-lab-new-york-5?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10036"
"XfHgiIsoo1Pr_v04bx9ptg","112 Stanton St","sushi","New York","2022-10-19 16:05:42","40.7211610690848","'-73.9872866123915","Sushumai Asian Fusion","'+12127778808","4.5","232","https://www.yelp.com/biz/sushumai-asian-fusion-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10002"
"us2cegdaGlJRLbSLZsu54w","1960 Madison Ave","sushi","New York","2022-10-19 15:49:44","40.80622","'-73.94061","Charlie's Place","'+12124100277","4","151","https://www.yelp.com/biz/charlies-place-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10035"
"CqtT8rPaSmrRClUBbqsCFA","66 Water St","seafood","Brooklyn","2022-10-19 15:13:09","40.7032","'-73.99145","Seamore’s Dumbo","'+17186636550","3.5","165","https://www.yelp.com/biz/seamore-s-dumbo-brooklyn-3?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11201"
"XGn1UkkUAGkwRHnegq6Xig","117 Tonnelle Ave","chinese","Jersey City","2022-10-19 16:10:03","40.7352069","'-74.0671543","China Spice","'+12016537742","2.5","57","https://www.yelp.com/biz/china-spice-jersey-city-3?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07306"
"g9IFea9brBr8j8awcdOBOw","500 W 146th St","japanese","New York","2022-10-19 15:50:05","40.82593","'-73.94742","Chopped Parsley","'+19176033181","4.5","131","https://www.yelp.com/biz/chopped-parsley-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10031"
"j18_IH_wTXJfEF5S8i0uEA","88 Fulton St","indpak","PECK SLIP","2022-10-19 15:29:00","40.709194","'-74.005911","Indian Bollywood Drama","","2.5","3","https://www.yelp.com/biz/indian-bollywood-drama-peck-slip-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10038"
"ntQ7O1YPMIOrQkynhXRBVg","13-27 Jackson Ave","italian","Long Island City","2022-10-19 15:34:14","40.7445948529884","'-73.9490695847509","Manducatis","'+17187294602","4","157","https://www.yelp.com/biz/manducatis-long-island-city?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11101"
"jjDsVuD7KbxnYV4jFnyftA","319 5th Ave","korean","New York","2022-10-19 15:18:09","40.747118","'-73.985056","LOVE Korean BBQ","'+16466698147","4.5","586","https://www.yelp.com/biz/love-korean-bbq-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10016"
"EMKsuz1fQIGqmWPp3ZEDmA","464 9th Ave","pizza","New York","2022-10-19 15:33:11","40.7545","'-73.99528","Vito's Slices and Ices","'+12122731186","4.5","237","https://www.yelp.com/biz/vitos-slices-and-ices-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10018"
"L6MbVViZUG0SQQqWQc4MDQ","120 E 28th St","japanese","New York","2022-10-19 15:50:44","40.74283","'-73.98319","GG Tokyo","'+12122040200","3.5","7","https://www.yelp.com/biz/gg-tokyo-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10016"
"bT4CDzyhV-frXV6ijvXnvw","26 Eldridge St","chinese","New York","2022-10-19 16:01:30","40.715117","'-73.9933339","Super Taste","'+16462830999","4","671","https://www.yelp.com/biz/super-taste-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10002"
"tT6teP3ZfCAfvdPdDoqG4A","122 Smith St","sushi","Brooklyn","2022-10-19 15:53:22","40.68764","'-73.9901","Ki Sushi","'+17189350575","4","758","https://www.yelp.com/biz/ki-sushi-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11201"
"0wbKQ4HoA1_JybcB9ayOKA","100 Broad St","italian","New York","2022-10-19 15:32:44","40.70345","'-74.01213","Ampia Restaurant & Rooftop","'+12124224102","3","269","https://www.yelp.com/biz/ampia-restaurant-and-rooftop-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10004"
"LtBk9m1C-05nFNwD1OxcBw","33 Peck Slip","italian","New York","2022-10-19 15:33:35","40.70798","'-74.00144","Bellini","'+19175725171","3.5","68","https://www.yelp.com/biz/bellini-new-york-3?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10038"
"xB6tFNg-H3YXL1-CmXavhg","225 E 116th St","italian","New York","2022-10-19 15:35:32","40.79762","'-73.93885","Cara Mia","","4.5","3","https://www.yelp.com/biz/cara-mia-new-york-10?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10029"
"NqnCmOlPIJ_QBQzvZ28djA","737 Newark Ave","indpak","Jersey City","2022-10-19 15:28:14","40.73512018198014","'-74.06250224217419","Sapthagiri Taste Of India","'+12015338400","3.5","465","https://www.yelp.com/biz/sapthagiri-taste-of-india-jersey-city-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07306"
"6qYic55Ho8xEL_iWxlrGSg","233 Utica Ave","diyfood","Crown Heights","2022-10-19 16:08:26","40.670791","'-73.930656","Zou's Restaurant","'+17188778599","4.5","2","https://www.yelp.com/biz/zous-restaurant-crown-heights?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11213"
"e5ujluoy5DzhHMxGarL06w","260 Bergen Turnpike","ramen","Little Ferry","2022-10-19 15:57:01","40.856041275499436","'-74.0333629399538","Menya Sandaime","","4.5","16","https://www.yelp.com/biz/menya-sandaime-little-ferry?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07643"
"I8X2NYRYHdWrGrxIHZFJ5A","3923 Queens Blvd","halal","Sunnyside","2022-10-19 15:26:19","40.74427","'-73.92489","Tangra Asian Fusion Cuisine","'+17187868008","3","286","https://www.yelp.com/biz/tangra-asian-fusion-cuisine-sunnyside?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11104"
"fqr2YzqzG7q1ZsuP2klxww","32-72 Steinway St","lounges","Astoria","2022-10-19 15:52:00","40.7573","'-73.92068","LUNA  Asian Bistro & Lounge","'+19178327911","4","356","https://www.yelp.com/biz/luna-asian-bistro-and-lounge-astoria?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11103"
"HV8xairb2qct7wSHqNwqXw","26-21 Jackson Ave","pizza","Long Island City","2022-10-19 15:32:10","40.74764","'-73.94173","Levante","'+17183923885","4","312","https://www.yelp.com/biz/levante-long-island-city?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11101"
"j-r95E-S2GUyoR2b6MTqpA","635 Vanderbilt Ave","izakaya","Brooklyn","2022-10-19 15:48:10","40.67807","'-73.96851","Ozakaya","'+19294565956","4","62","https://www.yelp.com/biz/ozakaya-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11238"
"6q-7JBqybIo_MFmFFtlDXQ","1711 Lexington Ave","beerbar","New York","2022-10-19 15:20:20","40.79293791199","'-73.9455429167249","East Harlem Bottling","'+16469227705","4","227","https://www.yelp.com/biz/east-harlem-bottling-new-york-3?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10029"
"OpOwJYqJRgRnoBKKPYwdTQ","2037 1st Ave","chinese","New York","2022-10-19 16:12:39","40.78919","'-73.94061","Double Dragon","'+12125346399","3.5","4","https://www.yelp.com/biz/double-dragon-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10029"
"e6ic-qLMcaQLrAnHn2jgTw","54 Prince St","mediterranean","New York","2022-10-19 15:30:19","40.72346","'-73.9963118","La Pecora Bianca","","4","163","https://www.yelp.com/biz/la-pecora-bianca-new-york-7?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10012"
"KXhxtA_JDkCrujeyXvqsgQ","117 Perry St","italian","New York","2022-10-19 15:31:08","40.73512","'-74.00671","Canto","'+13152575473","4.5","98","https://www.yelp.com/biz/canto-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10014"
"XPuCR_UaPliuNQMzU2pNlQ","2 Times Sq","italian","New York","2022-10-19 15:44:23","40.7594600317095","'-73.98478609600264","Olive Garden Italian Restaurant","'+12123333254","3","798","https://www.yelp.com/biz/olive-garden-italian-restaurant-new-york-9?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10036"
"tRZcEKBNNwiZw1_Px_POag","71 N Moore St","lounges","New York","2022-10-19 15:14:12","40.72018","'-74.00991","Smith & Mills","'+12122262515","4","299","https://www.yelp.com/biz/smith-and-mills-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10013"
"gMgnrr8dJzJJLVH1IbFUZw","180 10th St","grocery","Jersey City","2022-10-19 15:25:10","40.7289087868878","'-74.0412905350652","Prime Food Market","'+12015714356","4","42","https://www.yelp.com/biz/prime-food-market-jersey-city?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07302"
"qikiQkcPe40utb7uKDJMHQ","1073 6th Ave","desserts","New York","2022-10-19 15:53:05","40.75413971422578","'-73.98500266571587","Cafe Zaiya","'+12127646785","3.5","184","https://www.yelp.com/biz/cafe-zaiya-new-york-10?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10018"
"raelHbSJ_gTo701c-KyXWg","536 E 5th St","ramen","New York","2022-10-19 15:51:39","40.72412","'-73.98288","Minca","'+12125058001","4","1710","https://www.yelp.com/biz/minca-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10009"
"EF4M55USa1ZNy1rP5Kuk2w","135 Atlantic Ave","french","Brooklyn","2022-10-19 15:21:07","40.6907305802403","'-73.99551244328","Chez Moi","","4","451","https://www.yelp.com/biz/chez-moi-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11201"
"BTWWgZrMo_pS_BK-TYO92g","493 Main St","dimsum","Fort Lee","2022-10-19 16:09:43","40.8558064526236","'-73.9778536185622","Shanghai Restaurant","'+12014828079","4","401","https://www.yelp.com/biz/shanghai-restaurant-fort-lee?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07024"
"IYlO-XRwjZlUl0yoKY87cA","414 E 9th St","japanese","New York","2022-10-19 15:56:06","40.72779","'-73.98417","Cagen","'+12123588800","4","230","https://www.yelp.com/biz/cagen-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10009"
